ticker,filingdate,formtype,issuername,ownername,officertitle,isdirector,isofficer,istenpercentowner,transactiondate,securityadcode,transactioncode,sharesownedbeforetransaction,transactionshares,sharesownedfollowingtransaction,transactionpricepershare,transactionvalue,securitytitle,directorindirect,natureofownership,dateexercisable,priceexercisable,expirationdate,rownum
ZU,2015-10-05,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2015-10-01,DD,D,27000,-27000,,,,Restricted Stock Units,D,,,0.0,,4
ZU,2015-10-05,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2015-10-01,DD,D,54000,-54000,,18.62,1005480,Stock Option Right to Buy,D,,,18.62,2025-02-05,3
ZU,2015-10-05,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2015-10-01,DD,D,603150,-603150,,7.92,4776948,Stock Option Right to Buy,D,,,7.92,2023-02-04,2
ZU,2015-10-05,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2015-10-01,ND,D,3000,-3000,,,,Class A Common Stock,D,,,,,1
ZU,2015-02-23,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2015-02-20,NA,P,,3000,3000,14.558,43674,Class A Common Stock,D,,,,,1
ZU,2015-02-10,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2015-02-06,DA,A,,27000,27000,,,Restricted Stock Units,D,,,0.0,,2
ZU,2015-02-10,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2015-02-06,DA,A,,54000,54000,18.615,1005210,Stock Option Right to Buy,D,,,18.615,2025-02-05,1
ZU,2014-05-21,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2014-05-19,DD,C,600,-600,,,,Class B Common Stock,D,,,,,5
ZU,2014-05-21,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2014-05-19,DA,M,,600,600,,,Class B Common Stock,D,,,,,4
ZU,2014-05-21,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2014-05-19,DD,M,603750,-600,603150,7.92,4752,Stock Option Right to Buy,D,,,7.92,2023-02-04,3
ZU,2014-05-21,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2014-05-19,ND,G,600,-600,,,,Class A Common Stock,D,,,,,2
ZU,2014-05-21,4,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,2014-05-19,NA,C,,600,600,,,Class A Common Stock,D,,,,,1
ZU,2013-11-14,3,ZULILY INC,SPIETH ROBERT,Chief Operating Officer,N,Y,N,,D,,603750,,603750,,,Stock Option Right to Buy,D,,,7.92,2023-02-04,1
ZU,2015-10-05,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-10-01,DD,D,8640,-8640,,13.28,114739,Stock Option Right to Buy,D,,,13.28,2025-05-13,6
ZU,2015-10-05,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-10-01,DD,D,20219,-20219,,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,5
ZU,2015-10-05,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-10-01,DD,D,2683,-2683,,34.6,92832,Stock Option Right to Buy,D,,,34.6,2024-05-18,4
ZU,2015-10-05,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-10-01,DD,D,6217,-6217,,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,3
ZU,2015-10-05,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-10-01,DD,D,19506,-19506,,13.44,262161,Stock Option Right to Buy,D,,,13.44,2023-08-07,2
ZU,2015-10-05,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-10-01,ND,D,5172,-5172,,,,Class A Common Stock,D,,,,,1
ZU,2015-05-18,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-05-14,DA,A,,8640,8640,13.28,114739,Stock Option Right to Buy,D,,,13.28,2025-05-13,2
ZU,2015-05-18,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-05-14,DA,A,,20219,20219,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,1
ZU,2015-02-18,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2015-02-17,NA,P,,5172,5172,14.502,75004,Class A Common Stock,D,,,,,1
ZU,2014-05-21,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2014-05-19,DA,A,,2683,2683,34.6,92832,Stock Option Right to Buy,D,,,34.6,2024-05-18,2
ZU,2014-05-21,4,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,2014-05-19,DA,A,,6217,6217,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,1
ZU,2013-11-14,3,ZULILY INC,RASCOFF SPENCER M,,Y,N,N,,D,,19506,,19506,,,Stock Option Right to Buy,D,,,13.44,2023-08-07,1
ZU,2015-10-05,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2015-10-01,DD,D,20219,-20219,,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,5
ZU,2015-10-05,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2015-10-01,DD,D,6217,-6217,,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,4
ZU,2015-10-05,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2015-10-01,DD,D,145811,-145811,,5.4,787379,Stock Option Right to Buy,D,,,5.4,2021-10-06,3
ZU,2015-10-05,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2015-10-01,DD,D,18518,-18518,,5.4,99997,Stock Option Right to Buy,D,,,5.4,2021-10-06,2
ZU,2015-10-05,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2015-10-01,DD,D,156250,-156250,,0.312,48750,Stock Option Right to Buy,D,,,0.312,2021-03-20,1
ZU,2015-05-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2015-05-14,DA,A,,20219,20219,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,1
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-18,DD,C,17456,-17456,,,,Class B Common Stock,D,,,,,10
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-18,DA,M,,17456,17456,,,Class B Common Stock,D,,,,,9
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-18,DD,M,173706,-17456,156250,0.312,5446,Stock Option Right to Buy,D,,,0.312,2021-03-20,8
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-14,DD,C,7544,-7544,,,,Class B Common Stock,D,,,,,7
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-14,DA,M,,7544,7544,,,Class B Common Stock,D,,,,,6
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-14,DD,M,181250,-7544,173706,0.312,2354,Stock Option Right to Buy,D,,,0.312,2021-03-20,5
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-18,ND,S,17456,-17456,,28.47,496972,Class A Common Stock,D,,,,,4
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-18,NA,C,,17456,17456,,,Class A Common Stock,D,,,,,3
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-14,ND,S,7544,-7544,,28.5,215004,Class A Common Stock,D,,,,,2
ZU,2014-11-18,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-14,NA,C,,7544,7544,,,Class A Common Stock,D,,,,,1
ZU,2014-11-13,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-11-11,ND,S,25000,-25000,,28.919,722975,Class A Common Stock,D,,,,,1
ZU,2014-05-23,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-05-22,ND,S,50000,-25000,25000,35.941,898525,Class A Common Stock,D,,,,,1
ZU,2014-05-21,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-05-19,DA,A,,6217,6217,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,1
ZU,2014-05-07,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-05-05,DD,C,50000,-50000,,,,Class B Common Stock,D,,,,,2
ZU,2014-05-07,4,ZULILY INC,POTTER MICHAEL J,,Y,N,N,2014-05-05,NA,C,,50000,50000,,,Class A Common Stock,D,,,,,1
ZU,2013-11-14,3,ZULILY INC,POTTER MICHAEL J,,Y,N,N,,D,,164329,,164329,,,Stock Option Right to Buy,D,,,5.4,2021-10-06,3
ZU,2013-11-14,3,ZULILY INC,POTTER MICHAEL J,,Y,N,N,,D,,181250,,181250,,,Stock Option Right to Buy,D,,,0.312,2021-03-21,2
ZU,2013-11-14,3,ZULILY INC,POTTER MICHAEL J,,Y,N,N,,D,,50000,,50000,,,Class B Common Stock,D,,,,,1
ZU,2015-10-05,4,ZULILY INC,MOON YOUNGME E,,Y,N,N,2015-10-01,DD,D,20219,-20219,,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,3
ZU,2015-10-05,4,ZULILY INC,MOON YOUNGME E,,Y,N,N,2015-10-01,DD,D,6217,-6217,,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,2
ZU,2015-10-05,4,ZULILY INC,MOON YOUNGME E,,Y,N,N,2015-10-01,DD,D,19506,-19506,,13.44,262161,Stock Option Right to Buy,D,,,13.44,2023-08-07,1
ZU,2015-05-18,4,ZULILY INC,MOON YOUNGME E,,Y,N,N,2015-05-14,DA,A,,20219,20219,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,1
ZU,2014-05-21,4,ZULILY INC,MOON YOUNGME E,,Y,N,N,2014-05-19,DA,A,,6217,6217,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,1
ZU,2013-11-14,3,ZULILY INC,MOON YOUNGME E,,Y,N,N,,D,,19506,,19506,,,Stock Option Right to Buy,D,,,13.44,2023-08-07,1
ZU,2015-02-04,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2015-02-03,ND,J,828632,-828632,,,,Class A Common Stock,D,,,,,3
ZU,2015-02-04,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2015-02-03,NA,J,,828632,828632,,,Class A Common Stock,D,,,,,2
ZU,2015-02-04,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2015-02-03,ND,J,9213079,-3500000,5713079,,,Class A Common Stock,D,,,,,1
ZU,2014-10-21,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-10-17,ND,J,1183759,-1183759,,,,Class A Common Stock,D,,,,,3
ZU,2014-10-21,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-10-17,NA,J,,1183759,1183759,,,Class A Common Stock,D,,,,,2
ZU,2014-10-21,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-10-17,ND,J,14213079,-5000000,9213079,,,Class A Common Stock,D,,,,,1
ZU,2014-08-08,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-08-06,DD,C,19213079,-19213079,,,,Class B Common Stock,D,,,,,5
ZU,2014-08-08,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-08-08,ND,J,987384,-987384,,,,Class A Common Stock,D,,,,,4
ZU,2014-08-08,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-08-08,NA,J,,987384,987384,,,Class A Common Stock,D,,,,,3
ZU,2014-08-08,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-08-08,ND,J,19213079,-5000000,14213079,,,Class A Common Stock,D,,,,,2
ZU,2014-08-08,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-08-06,NA,C,,19213079,19213079,,,Class A Common Stock,D,,,,,1
ZU,2014-05-15,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-05-13,DD,C,24213079,-5000000,19213079,,,Class B Common Stock,D,,,,,5
ZU,2014-05-15,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-05-14,ND,J,962000,-962000,,,,Class A Common Stock,D,,,,,4
ZU,2014-05-15,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-05-14,NA,J,,962000,962000,,,Class A Common Stock,D,,,,,3
ZU,2014-05-15,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-05-14,ND,J,5000000,-5000000,,,,Class A Common Stock,D,,,,,2
ZU,2014-05-15,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2014-05-13,NA,C,,5000000,5000000,,,Class A Common Stock,D,,,,,1
ZU,2013-11-22,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2013-11-20,DD,C,27231829,-3018750,24213079,,,Class B Common Stock,D,,,,,7
ZU,2013-11-22,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2013-11-20,DA,C,24367949,2863880,27231829,,,Class B Common Stock,D,,,,,6
ZU,2013-11-22,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2013-11-20,DD,C,2863880,-2863880,,,,Series B Preferred Stock,D,,,,,5
ZU,2013-11-22,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2013-11-20,DA,C,1141737,23226212,24367949,,,Class B Common Stock,D,,,,,4
ZU,2013-11-22,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2013-11-20,DD,C,23226212,-23226212,,,,Series A Preferred Stock,D,,,,,3
ZU,2013-11-22,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2013-11-20,ND,S,3018750,-3018750,,22.0,66412500,Class A Common Stock,D,,,,,2
ZU,2013-11-22,4,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,2013-11-20,NA,C,,3018750,3018750,,,Class A Common Stock,D,,,,,1
ZU,2013-11-14,3,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,,D,,2863880,,2863880,,,Series B Preferred Stock,D,,,,,3
ZU,2013-11-14,3,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,,D,,23226212,,23226212,,,Series A Preferred Stock,D,,,,,2
ZU,2013-11-14,3,ZULILY INC,MAVERON EQUITY PARTNERS IV LP,,N,N,Y,,D,,1141737,,1141737,,,Class B Common Stock,D,,,,,1
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-13,DD,C,24213079,-5000000,19213079,,,Class B Common Stock,I,See note,,,,11
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,ND,S,76911,-6088,70823,30.09,183188,Class A Common Stock,I,See note,,,,10
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,ND,S,96261,-19350,76911,28.88,558828,Class A Common Stock,I,See note,,,,9
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,NA,J,,96261,96261,,,Class A Common Stock,I,See note,,,,8
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,NA,J,,14851,14851,,,Class A Common Stock,I,See note,,,,7
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,NA,J,191639,59406,251045,,,Class A Common Stock,D,,,,,6
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,NA,J,,191638,191638,,,Class A Common Stock,D,,,,,5
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,ND,J,962000,-962000,,,,Class A Common Stock,I,See note,,,,4
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,NA,J,,962000,962000,,,Class A Common Stock,I,See note,,,,3
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-14,ND,J,5000000,-5000000,,,,Class A Common Stock,I,See note,,,,2
ZU,2014-05-15,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-05-13,NA,C,,5000000,5000000,,,Class A Common Stock,I,See note,,,,1
ZU,2014-02-25,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2014-02-21,DA,A,,3736,3736,40.7,152055,Stock Option Right to Buy,D,,2014-02-21,40.7,2024-02-20,1
ZU,2013-11-22,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2013-11-20,DD,C,27231829,-3018750,24213079,,,Class B Common Stock,I,See Note 1,,,,7
ZU,2013-11-22,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2013-11-20,DA,C,24367949,2863880,27231829,,,Class B Common Stock,I,See Note 1,,,,6
ZU,2013-11-22,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2013-11-20,DD,C,2863880,-2863880,,,,Series B Preferred Stock,I,See Note 1,,,,5
ZU,2013-11-22,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2013-11-20,DA,C,1141737,23226212,24367949,,,Class B Common Stock,I,See Note 1,,,,4
ZU,2013-11-22,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2013-11-20,DD,C,23226212,-23226212,,,,Series A Preferred Stock,I,See Note 1,,,,3
ZU,2013-11-22,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2013-11-20,ND,S,3018750,-3018750,,22.0,66412500,Class A Common Stock,I,See Note 1,,,,2
ZU,2013-11-22,4,ZULILY INC,LEVITAN DAN,,Y,N,N,2013-11-20,NA,C,,3018750,3018750,,,Class A Common Stock,I,See Note 1,,,,1
ZU,2013-11-14,3,ZULILY INC,LEVITAN DAN,,Y,N,N,,D,,2863880,,2863880,,,Series B Preferred Stock,I,See Note 3,,,,3
ZU,2013-11-14,3,ZULILY INC,LEVITAN DAN,,Y,N,N,,D,,23226212,,23226212,,,Series A Preferred Stock,I,See Note 3,,,,2
ZU,2013-11-14,3,ZULILY INC,LEVITAN DAN,,Y,N,N,,D,,1141737,,1141737,,,Class B Common Stock,I,See Note 3,,,,1
ZU,2015-02-23,3,ZULILY INC,LARSEN TAD K,Vice President of Accounting,N,Y,N,,D,,20250,,20250,,,Restricted Stock Units,D,,,,,3
ZU,2015-02-23,3,ZULILY INC,LARSEN TAD K,Vice President of Accounting,N,Y,N,,D,,40500,,40500,,,Stock Option Right to Buy,D,,,18.62,2025-02-05,2
ZU,2015-02-23,3,ZULILY INC,LARSEN TAD K,Vice President of Accounting,N,Y,N,,D,,28500,,28500,,,Stock Option Right to Buy,D,,,42.04,2024-01-27,1
ZU,2013-11-14,3,ZULILY INC,LAKE TANA LLC,,N,N,Y,,D,,24925766,,24925766,,,Class B Common Stock,D,,,,,1
ZU,2015-10-05,4,ZULILY INC,GUPTA MIKE,,Y,N,N,2015-10-01,DD,D,20219,-20219,,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,3
ZU,2015-10-05,4,ZULILY INC,GUPTA MIKE,,Y,N,N,2015-10-01,DD,D,1959,-1959,,18.62,36477,Stock Option Right to Buy,D,,,18.62,2025-02-05,2
ZU,2015-10-05,4,ZULILY INC,GUPTA MIKE,,Y,N,N,2015-10-01,DD,D,4701,-4701,,18.62,87533,Stock Option Right to Buy,D,,,18.62,2025-02-05,1
ZU,2015-05-18,4,ZULILY INC,GUPTA MIKE,,Y,N,N,2015-05-14,DA,A,,20219,20219,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,1
ZU,2015-02-10,4,ZULILY INC,GUPTA MIKE,,Y,N,N,2015-02-06,DA,A,,6660,6660,18.615,123976,Stock Option Right to Buy,D,,,18.615,2025-02-05,1
ZU,2015-01-26,3,ZULILY INC,GUPTA MIKE,,Y,N,N,,N,,,,,,,No securities are beneficially owned,D,,,,,1
ZU,2015-10-05,4,ZULILY INC,GESCHKE JOHN,,Y,N,N,2015-10-01,DD,D,20219,-20219,,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,4
ZU,2015-10-05,4,ZULILY INC,GESCHKE JOHN,,Y,N,N,2015-10-01,DD,D,805,-805,,34.6,27853,Stock Option Right to Buy,D,,,34.6,2024-05-18,3
ZU,2015-10-05,4,ZULILY INC,GESCHKE JOHN,,Y,N,N,2015-10-01,DD,D,6217,-6217,,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,2
ZU,2015-10-05,4,ZULILY INC,GESCHKE JOHN,,Y,N,N,2015-10-01,DD,D,2117,-2117,,40.7,86162,Stock Option Right to Buy,D,,,40.7,2024-02-20,1
ZU,2015-05-18,4,ZULILY INC,GESCHKE JOHN,,Y,N,N,2015-05-14,DA,A,,20219,20219,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,1
ZU,2014-05-21,4,ZULILY INC,GESCHKE JOHN,,Y,N,N,2014-05-19,DA,A,,805,805,34.6,27853,Stock Option Right to Buy,D,,,34.6,2024-05-18,2
ZU,2014-05-21,4,ZULILY INC,GESCHKE JOHN,,Y,N,N,2014-05-19,DA,A,,6217,6217,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,1
ZU,2014-02-25,4,ZULILY INC,GESCHKE JOHN,,Y,N,N,2014-02-21,DA,A,,2117,2117,40.7,86162,Stock Option Right to Buy,D,,2014-02-21,40.7,2024-02-20,1
ZU,2015-10-05,4,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,2015-10-01,DD,D,14000,-14000,,,,Restricted Stock Units,D,,,0.0,,6
ZU,2015-10-05,4,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,2015-10-01,DD,D,28000,-28000,,36.38,1018640,Stock Option Right to Buy,D,,,36.38,2024-10-30,5
ZU,2015-10-05,4,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,2015-10-01,DD,D,21528,-21528,,7.48,161029,Stock Option Right to Buy,D,,,7.48,2022-11-05,4
ZU,2015-10-05,4,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,2015-10-01,DD,D,53472,-53472,,7.48,399971,Stock Option Right to Buy,D,,,7.48,2022-11-05,3
ZU,2015-10-05,4,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,2015-10-01,DD,D,535737,-535737,,0.312,167150,Stock Option Right to Buy,D,,,0.312,2021-02-23,2
ZU,2015-10-05,4,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,2015-10-01,DD,D,320512,-320512,,0.312,100000,Stock Option Right to Buy,D,,,0.312,2021-02-23,1
ZU,2014-11-04,4,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,2014-10-31,DA,A,,14000,14000,,,Restricted Stock Units,D,,,0.0,,2
ZU,2014-11-04,4,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,2014-10-31,DA,A,,28000,28000,36.38,1018640,Stock Option Right to Buy,D,,,36.38,2024-10-30,1
ZU,2013-11-14,3,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,,D,,75000,,75000,,,Stock Option Right to Buy,D,,,7.48,2022-11-05,2
ZU,2013-11-14,3,ZULILY INC,FRIANG LUKE THOMAS,Chief Information Officer,N,Y,N,,D,,856249,,856249,,,Stock Option Right to Buy,D,,,0.312,2021-02-23,1
ZU,2015-10-05,4,ZULILY INC,CAVENS DARRELL,President and CEO,Y,Y,Y,2015-10-01,DD,D,3946172,-3946172,,10.28,40566648,Stock Option Right to Buy,D,,,10.28,2023-05-15,2
ZU,2015-10-05,4,ZULILY INC,CAVENS DARRELL,President and CEO,Y,Y,Y,2015-10-01,DD,D,21015781,-21015781,,,,Class B Common Stock,D,,,,,1
ZU,2013-11-14,3,ZULILY INC,CAVENS DARRELL,President and CEO,Y,Y,Y,,D,,3946172,,3946172,,,Stock Option Right to Buy,D,,,10.28,2023-05-15,2
ZU,2013-11-14,3,ZULILY INC,CAVENS DARRELL,President and CEO,Y,Y,Y,,D,,21015781,,21015781,,,Class B Common Stock,D,,,,,1
ZU,2015-10-05,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2015-10-01,DD,D,10368,-10368,,13.28,137687,Stock Option Right to Buy,D,,,13.28,2025-05-13,6
ZU,2015-10-05,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2015-10-01,DD,D,20219,-20219,,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,5
ZU,2015-10-05,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2015-10-01,DD,D,3219,-3219,,34.6,111377,Stock Option Right to Buy,D,,,34.6,2024-05-18,4
ZU,2015-10-05,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2015-10-01,DD,D,6217,-6217,,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,3
ZU,2015-10-05,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2015-10-01,DD,D,3736,-3736,,40.7,152055,Stock Option Right to Buy,D,,,40.7,2024-02-20,2
ZU,2015-10-05,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2015-10-01,DD,D,275000,-275000,,0.24,66000,Stock Option Right to Buy,D,,,0.24,2020-10-24,1
ZU,2015-05-18,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2015-05-14,DA,A,,10368,10368,13.28,137687,Stock Option Right to Buy,D,,,13.28,2025-05-13,2
ZU,2015-05-18,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2015-05-14,DA,A,,20219,20219,13.28,268508,Stock Option Right to Buy,D,,,13.28,2025-05-13,1
ZU,2014-08-15,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2014-08-14,DD,C,50000,-50000,,,,Class B Common Stock,D,,,,,5
ZU,2014-08-15,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2014-08-14,DA,M,,50000,50000,,,Class B Common Stock,D,,,,,4
ZU,2014-08-15,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2014-08-14,DD,M,325000,-50000,275000,0.24,12000,Stock Option Right to Buy,D,,,0.24,2020-10-24,3
ZU,2014-08-15,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2014-08-14,ND,S,50000,-50000,,36.823,1841150,Class A Common Stock,D,,,,,2
ZU,2014-08-15,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2014-08-14,NA,C,,50000,50000,,,Class A Common Stock,D,,,,,1
ZU,2014-05-21,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2014-05-19,DA,A,,3219,3219,34.6,111377,Stock Option Right to Buy,D,,,34.6,2024-05-18,2
ZU,2014-05-21,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2014-05-19,DA,A,,6217,6217,34.6,215108,Stock Option Right to Buy,D,,,34.6,2024-05-18,1
ZU,2014-02-25,4,ZULILY INC,CARLBORG W ERIC,,Y,N,N,2014-02-21,DA,A,,3736,3736,40.7,152055,Stock Option Right to Buy,D,,2014-02-21,40.7,2024-02-20,1
ZU,2013-11-14,3,ZULILY INC,CARLBORG W ERIC,,Y,N,N,,D,,325000,,325000,,,Stock Option Right to Buy,D,,,0.24,2020-10-24,1
